property_name,display_name,is_network,parent_network,segments,report_month,month_label,year,month_num,quarter,quarter_label,financial_year,unique_users,prev_month_uu,prev_quarter_uu,prev_year_uu,mom_pct,mom_abs,qoq_pct,qoq_abs,yoy_pct,yoy_abs,rank_in_segment,data_source
INSHORTS,INSHORTS,True,,Network,2024-10-01,Oct'24,2024,10,4,2024-Q4,FY2024-2025,48.49,54.232,46.023,54.547,-10.59,-5.742,5.36,2.467,-11.1,-6.057,12,excel_current
INSHORTS,INSHORTS,True,,Network,2024-11-01,Nov'24,2024,11,4,2024-Q4,FY2024-2025,46.304,48.49,48.124,41.604,-4.51,-2.186,-3.78,-1.82,11.3,4.7,12,excel_current
INSHORTS,INSHORTS,True,,Network,2024-12-01,Dec'24,2024,12,4,2024-Q4,FY2024-2025,39.502,46.304,54.232,44.235,-14.69,-6.802,-27.16,-14.73,-10.7,-4.733,12,excel_current
INSHORTS,INSHORTS,True,,Network,2025-01-01,Jan'25,2025,1,1,2025-Q1,FY2024-2025,46.927,39.502,48.49,41.814,18.8,7.425,-3.22,-1.563,12.23,5.113,12,excel_current
INSHORTS,INSHORTS,True,,Network,2025-02-01,Feb'25,2025,2,1,2025-Q1,FY2024-2025,33.208,46.927,46.304,37.913,-29.23,-13.719,-28.28,-13.096,-12.41,-4.705,14,excel_current
INSHORTS,INSHORTS,True,,Network,2025-03-01,Mar'25,2025,3,1,2025-Q1,FY2024-2025,46.643,33.208,39.502,49.245,40.46,13.435,18.08,7.141,-5.28,-2.602,12,excel_current
INSHORTS,INSHORTS,True,,Network,2025-04-01,Apr'25,2025,4,2,2025-Q2,FY2025-2026,44.58,46.643,46.927,40.615,-4.42,-2.063,-5.0,-2.347,9.76,3.965,12,excel_current
INSHORTS,INSHORTS,True,,Network,2025-05-01,May'25,2025,5,2,2025-Q2,FY2025-2026,50.09,44.58,33.208,38.12,12.36,5.51,50.84,16.882,31.4,11.97,12,excel_current
INSHORTS,INSHORTS,True,,Network,2025-06-01,Jun'25,2025,6,2,2025-Q2,FY2025-2026,47.247,50.09,46.643,44.688,-5.68,-2.843,1.29,0.604,5.73,2.559,12,excel_current
INSHORTS,INSHORTS,True,,Network,2025-07-01,Jul'25,2025,7,3,2025-Q3,FY2025-2026,45.972,47.247,44.58,46.023,-2.7,-1.275,3.12,1.392,-0.11,-0.051,11,excel_current
INSHORTS,INSHORTS,True,,Network,2025-08-01,Aug'25,2025,8,3,2025-Q3,FY2025-2026,41.729,45.972,50.09,48.124,-9.23,-4.243,-16.69,-8.361,-13.29,-6.395,12,excel_current
INSHORTS,INSHORTS,True,,Network,2025-09-01,Sep'25,2025,9,3,2025-Q3,FY2025-2026,37.304,41.729,47.247,54.232,-10.6,-4.425,-21.04,-9.943,-31.21,-16.928,12,excel_current
INSHORTS,INSHORTS,True,,Network,2025-10-01,Oct'25,2025,10,4,2025-Q4,FY2025-2026,45.351,37.304,45.972,48.49,21.57,8.047,-1.35,-0.621,-6.47,-3.139,10,excel_current
INSHORTS,INSHORTS,True,,Network,2025-11-01,Nov'25,2025,11,4,2025-Q4,FY2025-2026,33.965,45.351,41.729,46.304,-25.11,-11.386,-18.61,-7.764,-26.65,-12.339,12,excel_current
INSHORTS,INSHORTS,True,,Network,2025-12-01,Dec'25,2025,12,4,2025-Q4,FY2025-2026,33.391,33.965,37.304,39.502,-1.69,-0.574,-10.49,-3.913,-15.47,-6.111,13,excel_current
INSHORTS,INSHORTS,True,,Network,2026-01-01,Jan'26,2026,1,1,2026-Q1,FY2025-2026,41.402,33.391,45.351,46.927,23.99,8.011,-8.71,-3.949,-11.77,-5.525,11,excel_current
INSHORTS,INSHORTS,True,,Network,2026-02-01,Feb'26,2026,2,1,2026-Q1,FY2025-2026,35.86,41.402,33.965,33.208,-13.39,-5.542,5.58,1.895,7.99,2.652,12,excel_current
Jagran New Media,Jagran New Media,True,,Network,2021-04-01,Apr'21,2021,4,2,2021-Q2,FY2021-2022,78.868464,,,,,,,,,,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2021-05-01,May'21,2021,5,2,2021-Q2,FY2021-2022,104.890482,78.868464,,,32.99,26.022,,,,,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2021-06-01,Jun'21,2021,6,2,2021-Q2,FY2021-2022,92.21,104.890482,,,-12.09,-12.68,,,,,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2021-07-01,Jul'21,2021,7,3,2021-Q3,FY2021-2022,101.94,92.21,78.868464,,10.55,9.73,29.25,23.072,,,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2021-08-01,Aug'21,2021,8,3,2021-Q3,FY2021-2022,103.45,101.94,104.890482,,1.48,1.51,-1.37,-1.44,,,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2021-09-01,Sep'21,2021,9,3,2021-Q3,FY2021-2022,104.01,103.45,92.21,,0.54,0.56,12.8,11.8,,,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2021-10-01,Oct'21,2021,10,4,2021-Q4,FY2021-2022,106.611,104.01,101.94,,2.5,2.601,4.58,4.671,,,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2021-11-01,Nov'21,2021,11,4,2021-Q4,FY2021-2022,99.33,106.611,103.45,,-6.83,-7.281,-3.98,-4.12,,,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2021-12-01,Dec'21,2021,12,4,2021-Q4,FY2021-2022,87.954,99.33,104.01,,-11.45,-11.376,-15.44,-16.056,,,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-01-01,Jan'22,2022,1,1,2022-Q1,FY2021-2022,75.225,87.954,106.611,,-14.47,-12.729,-29.44,-31.386,,,11,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-02-01,Feb'22,2022,2,1,2022-Q1,FY2021-2022,68.771,75.225,99.33,,-8.58,-6.454,-30.77,-30.559,,,11,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-03-01,Mar'22,2022,3,1,2022-Q1,FY2021-2022,86.803,68.771,87.954,,26.22,18.032,-1.31,-1.151,,,10,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-04-01,Apr'22,2022,4,2,2022-Q2,FY2022-2023,74.601,86.803,75.225,78.868464,-14.06,-12.202,-0.83,-0.624,-5.41,-4.267,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-05-01,May'22,2022,5,2,2022-Q2,FY2022-2023,80.756,74.601,68.771,104.890482,8.25,6.155,17.43,11.985,-23.01,-24.134,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-06-01,Jun'22,2022,6,2,2022-Q2,FY2022-2023,96.548,80.756,86.803,92.21,19.56,15.792,11.23,9.745,4.7,4.338,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-07-01,Jul'22,2022,7,3,2022-Q3,FY2022-2023,85.591,96.548,74.601,101.94,-11.35,-10.957,14.73,10.99,-16.04,-16.349,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-08-01,Aug'22,2022,8,3,2022-Q3,FY2022-2023,77.96,85.591,80.756,103.45,-8.92,-7.631,-3.46,-2.796,-24.64,-25.49,10,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-09-01,Sep'22,2022,9,3,2022-Q3,FY2022-2023,79.024,77.96,96.548,104.01,1.36,1.064,-18.15,-17.524,-24.02,-24.986,10,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-10-01,Oct'22,2022,10,4,2022-Q4,FY2022-2023,80.573,79.024,85.591,106.611,1.96,1.549,-5.86,-5.018,-24.42,-26.038,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-11-01,Nov'22,2022,11,4,2022-Q4,FY2022-2023,64.693,80.573,77.96,99.33,-19.71,-15.88,-17.02,-13.267,-34.87,-34.637,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2022-12-01,Dec'22,2022,12,4,2022-Q4,FY2022-2023,70.696,64.693,79.024,87.954,9.28,6.003,-10.54,-8.328,-19.62,-17.258,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-01-01,Jan'23,2023,1,1,2023-Q1,FY2022-2023,77.649,70.696,80.573,75.225,9.84,6.953,-3.63,-2.924,3.22,2.424,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-02-01,Feb'23,2023,2,1,2023-Q1,FY2022-2023,80.982,77.649,64.693,68.771,4.29,3.333,25.18,16.289,17.76,12.211,7,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-03-01,Mar'23,2023,3,1,2023-Q1,FY2022-2023,79.593,80.982,70.696,86.803,-1.72,-1.389,12.58,8.897,-8.31,-7.21,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-04-01,Apr'23,2023,4,2,2023-Q2,FY2023-2024,81.61,79.593,77.649,74.601,2.53,2.017,5.1,3.961,9.4,7.009,7,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-05-01,May'23,2023,5,2,2023-Q2,FY2023-2024,76.174,81.61,80.982,80.756,-6.66,-5.436,-5.94,-4.808,-5.67,-4.582,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-06-01,Jun'23,2023,6,2,2023-Q2,FY2023-2024,68.144,76.174,79.593,96.548,-10.54,-8.03,-14.38,-11.449,-29.42,-28.404,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-07-01,Jul'23,2023,7,3,2023-Q3,FY2023-2024,67.175,68.144,81.61,85.591,-1.42,-0.969,-17.69,-14.435,-21.52,-18.416,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-08-01,Aug'23,2023,8,3,2023-Q3,FY2023-2024,70.016,67.175,76.174,77.96,4.23,2.841,-8.08,-6.158,-10.19,-7.944,10,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-09-01,Sep'23,2023,9,3,2023-Q3,FY2023-2024,68.582,70.016,68.144,79.024,-2.05,-1.434,0.64,0.438,-13.21,-10.442,10,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-10-01,Oct'23,2023,10,4,2023-Q4,FY2023-2024,69.48,68.582,67.175,80.573,1.31,0.898,3.43,2.305,-13.77,-11.093,6,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-11-01,Nov'23,2023,11,4,2023-Q4,FY2023-2024,64.413,69.48,70.016,64.693,-7.29,-5.067,-8.0,-5.603,-0.43,-0.28,8,excel_current
Jagran New Media,Jagran New Media,True,,Network,2023-12-01,Dec'23,2023,12,4,2023-Q4,FY2023-2024,63.94,64.413,68.582,70.696,-0.73,-0.473,-6.77,-4.642,-9.56,-6.756,6,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-01-01,Jan'24,2024,1,1,2024-Q1,FY2023-2024,73.302,63.94,69.48,77.649,14.64,9.362,5.5,3.822,-5.6,-4.347,6,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-02-01,Feb'24,2024,2,1,2024-Q1,FY2023-2024,73.394,73.302,64.413,80.982,0.13,0.092,13.94,8.981,-9.37,-7.588,6,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-03-01,Mar'24,2024,3,1,2024-Q1,FY2023-2024,93.415,73.394,63.94,79.593,27.28,20.021,46.1,29.475,17.37,13.822,6,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-04-01,Apr'24,2024,4,2,2024-Q2,FY2024-2025,90.147,93.415,73.302,81.61,-3.5,-3.268,22.98,16.845,10.46,8.537,7,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-05-01,May'24,2024,5,2,2024-Q2,FY2024-2025,85.116,90.147,73.394,76.174,-5.58,-5.031,15.97,11.722,11.74,8.942,7,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-06-01,Jun'24,2024,6,2,2024-Q2,FY2024-2025,89.862,85.116,93.415,68.144,5.58,4.746,-3.8,-3.553,31.87,21.718,7,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-07-01,Jul'24,2024,7,3,2024-Q3,FY2024-2025,82.156,89.862,90.147,67.175,-8.58,-7.706,-8.86,-7.991,22.3,14.981,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-08-01,Aug'24,2024,8,3,2024-Q3,FY2024-2025,82.999,82.156,85.116,70.016,1.03,0.843,-2.49,-2.117,18.54,12.983,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-09-01,Sep'24,2024,9,3,2024-Q3,FY2024-2025,75.24,82.999,89.862,68.582,-9.35,-7.759,-16.27,-14.622,9.71,6.658,10,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-10-01,Oct'24,2024,10,4,2024-Q4,FY2024-2025,73.131,75.24,82.156,69.48,-2.8,-2.109,-10.99,-9.025,5.25,3.651,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-11-01,Nov'24,2024,11,4,2024-Q4,FY2024-2025,63.858,73.131,82.999,64.413,-12.68,-9.273,-23.06,-19.141,-0.86,-0.555,11,excel_current
Jagran New Media,Jagran New Media,True,,Network,2024-12-01,Dec'24,2024,12,4,2024-Q4,FY2024-2025,60.442,63.858,75.24,63.94,-5.35,-3.416,-19.67,-14.798,-5.47,-3.498,11,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-01-01,Jan'25,2025,1,1,2025-Q1,FY2024-2025,64.368,60.442,73.131,73.302,6.5,3.926,-11.98,-8.763,-12.19,-8.934,11,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-02-01,Feb'25,2025,2,1,2025-Q1,FY2024-2025,68.529,64.368,63.858,73.394,6.46,4.161,7.31,4.671,-6.63,-4.865,10,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-03-01,Mar'25,2025,3,1,2025-Q1,FY2024-2025,74.8,68.529,60.442,93.415,9.15,6.271,23.76,14.358,-19.93,-18.615,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-04-01,Apr'25,2025,4,2,2025-Q2,FY2025-2026,70.01,74.8,64.368,90.147,-6.4,-4.79,8.77,5.642,-22.34,-20.137,10,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-05-01,May'25,2025,5,2,2025-Q2,FY2025-2026,68.253,70.01,68.529,85.116,-2.51,-1.757,-0.4,-0.276,-19.81,-16.863,11,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-06-01,Jun'25,2025,6,2,2025-Q2,FY2025-2026,53.519,68.253,74.8,89.862,-21.59,-14.734,-28.45,-21.281,-40.44,-36.343,11,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-07-01,Jul'25,2025,7,3,2025-Q3,FY2025-2026,63.653,53.519,70.01,82.156,18.94,10.134,-9.08,-6.357,-22.52,-18.503,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-08-01,Aug'25,2025,8,3,2025-Q3,FY2025-2026,56.49,63.653,68.253,82.999,-11.25,-7.163,-17.23,-11.763,-31.94,-26.509,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-09-01,Sep'25,2025,9,3,2025-Q3,FY2025-2026,61.287,56.49,53.519,75.24,8.49,4.797,14.51,7.768,-18.54,-13.953,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-10-01,Oct'25,2025,10,4,2025-Q4,FY2025-2026,49.374,61.287,63.653,73.131,-19.44,-11.913,-22.43,-14.279,-32.49,-23.757,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-11-01,Nov'25,2025,11,4,2025-Q4,FY2025-2026,48.483,49.374,56.49,63.858,-1.8,-0.891,-14.17,-8.007,-24.08,-15.375,9,excel_current
Jagran New Media,Jagran New Media,True,,Network,2025-12-01,Dec'25,2025,12,4,2025-Q4,FY2025-2026,44.657,48.483,61.287,60.442,-7.89,-3.826,-27.13,-16.63,-26.12,-15.785,10,excel_current
Jagran New Media,Jagran New Media,True,,Network,2026-01-01,Jan'26,2026,1,1,2026-Q1,FY2025-2026,39.824,44.657,49.374,64.368,-10.82,-4.833,-19.34,-9.55,-38.13,-24.544,13,excel_current
Jagran New Media,Jagran New Media,True,,Network,2026-02-01,Feb'26,2026,2,1,2026-Q1,FY2025-2026,39.0,39.824,48.483,68.529,-2.07,-0.824,-19.56,-9.483,-43.09,-29.529,11,excel_current
Jagran New Media,Jagran New Media,True,,Network,2026-03-01,Mar'26,2026,3,1,2026-Q1,FY2025-2026,43.9,39.0,44.657,74.8,12.56,4.9,-1.7,-0.757,-41.31,-30.9,11,excel_current
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2021-04-01,Apr'21,2021,4,2,2021-Q2,FY2021-2022,58.297731,,,,,,,,,,4,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2021-05-01,May'21,2021,5,2,2021-Q2,FY2021-2022,82.82,58.297731,,,42.06,24.522,,,,,3,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2021-06-01,Jun'21,2021,6,2,2021-Q2,FY2021-2022,70.01,82.82,,,-15.47,-12.81,,,,,4,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2021-07-01,Jul'21,2021,7,3,2021-Q3,FY2021-2022,73.38,70.01,58.297731,,4.81,3.37,25.87,15.082,,,5,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2021-09-01,Sep'21,2021,9,3,2021-Q3,FY2021-2022,67.9,,70.01,,,,-3.01,-2.11,,,7,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2021-10-01,Oct'21,2021,10,4,2021-Q4,FY2021-2022,68.93,67.9,73.38,,1.52,1.03,-6.06,-4.45,,,6,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2021-11-01,Nov'21,2021,11,4,2021-Q4,FY2021-2022,66.17,68.93,,,-4.0,-2.76,,,,,7,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2021-12-01,Dec'21,2021,12,4,2021-Q4,FY2021-2022,55.095,66.17,67.9,,-16.74,-11.075,-18.86,-12.805,,,7,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-01-01,Jan'22,2022,1,1,2022-Q1,FY2021-2022,45.996,55.095,68.93,,-16.52,-9.099,-33.27,-22.934,,,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-02-01,Feb'22,2022,2,1,2022-Q1,FY2021-2022,39.769,45.996,66.17,,-13.54,-6.227,-39.9,-26.401,,,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-03-01,Mar'22,2022,3,1,2022-Q1,FY2021-2022,56.303,39.769,55.095,,41.58,16.534,2.19,1.208,,,7,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-04-01,Apr'22,2022,4,2,2022-Q2,FY2022-2023,44.53,56.303,45.996,58.297731,-20.91,-11.773,-3.19,-1.466,-23.62,-13.768,7,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-05-01,May'22,2022,5,2,2022-Q2,FY2022-2023,48.012,44.53,39.769,82.82,7.82,3.482,20.73,8.243,-42.03,-34.808,7,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-06-01,Jun'22,2022,6,2,2022-Q2,FY2022-2023,42.702,48.012,56.303,70.01,-11.06,-5.31,-24.16,-13.601,-39.01,-27.308,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-07-01,Jul'22,2022,7,3,2022-Q3,FY2022-2023,38.662,42.702,44.53,73.38,-9.46,-4.04,-13.18,-5.868,-47.31,-34.718,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-08-01,Aug'22,2022,8,3,2022-Q3,FY2022-2023,38.723,38.662,48.012,,0.16,0.061,-19.35,-9.289,,,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-09-01,Sep'22,2022,9,3,2022-Q3,FY2022-2023,40.214,38.723,42.702,67.9,3.85,1.491,-5.83,-2.488,-40.77,-27.686,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-10-01,Oct'22,2022,10,4,2022-Q4,FY2022-2023,44.089,40.214,38.662,68.93,9.64,3.875,14.04,5.427,-36.04,-24.841,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-11-01,Nov'22,2022,11,4,2022-Q4,FY2022-2023,34.786,44.089,38.723,66.17,-21.1,-9.303,-10.17,-3.937,-47.43,-31.384,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2022-12-01,Dec'22,2022,12,4,2022-Q4,FY2022-2023,34.224,34.786,40.214,55.095,-1.62,-0.562,-14.9,-5.99,-37.88,-20.871,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-01-01,Jan'23,2023,1,1,2023-Q1,FY2022-2023,35.602,34.224,44.089,45.996,4.03,1.378,-19.25,-8.487,-22.6,-10.394,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-02-01,Feb'23,2023,2,1,2023-Q1,FY2022-2023,40.575,35.602,34.786,39.769,13.97,4.973,16.64,5.789,2.03,0.806,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-03-01,Mar'23,2023,3,1,2023-Q1,FY2022-2023,39.199,40.575,34.224,56.303,-3.39,-1.376,14.54,4.975,-30.38,-17.104,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-04-01,Apr'23,2023,4,2,2023-Q2,FY2023-2024,33.279,39.199,35.602,44.53,-15.1,-5.92,-6.52,-2.323,-25.27,-11.251,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-05-01,May'23,2023,5,2,2023-Q2,FY2023-2024,25.702,33.279,40.575,48.012,-22.77,-7.577,-36.66,-14.873,-46.47,-22.31,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-06-01,Jun'23,2023,6,2,2023-Q2,FY2023-2024,22.908,25.702,39.199,42.702,-10.87,-2.794,-41.56,-16.291,-46.35,-19.794,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-07-01,Jul'23,2023,7,3,2023-Q3,FY2023-2024,24.717,22.908,33.279,38.662,7.9,1.809,-25.73,-8.562,-36.07,-13.945,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-08-01,Aug'23,2023,8,3,2023-Q3,FY2023-2024,26.908,24.717,25.702,38.723,8.86,2.191,4.69,1.206,-30.51,-11.815,10,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-09-01,Sep'23,2023,9,3,2023-Q3,FY2023-2024,26.498,26.908,22.908,40.214,-1.52,-0.41,15.67,3.59,-34.11,-13.716,10,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-10-01,Oct'23,2023,10,4,2023-Q4,FY2023-2024,29.243,26.498,24.717,44.089,10.36,2.745,18.31,4.526,-33.67,-14.846,10,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-11-01,Nov'23,2023,11,4,2023-Q4,FY2023-2024,23.797,29.243,26.908,34.786,-18.62,-5.446,-11.56,-3.111,-31.59,-10.989,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2023-12-01,Dec'23,2023,12,4,2023-Q4,FY2023-2024,24.222,23.797,26.498,34.224,1.79,0.425,-8.59,-2.276,-29.23,-10.002,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-01-01,Jan'24,2024,1,1,2024-Q1,FY2023-2024,29.567,24.222,29.243,35.602,22.07,5.345,1.11,0.324,-16.95,-6.035,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-02-01,Feb'24,2024,2,1,2024-Q1,FY2023-2024,26.953,29.567,23.797,40.575,-8.84,-2.614,13.26,3.156,-33.57,-13.622,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-03-01,Mar'24,2024,3,1,2024-Q1,FY2023-2024,37.138,26.953,24.222,39.199,37.79,10.185,53.32,12.916,-5.26,-2.061,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-04-01,Apr'24,2024,4,2,2024-Q2,FY2024-2025,42.412,37.138,29.567,33.279,14.2,5.274,43.44,12.845,27.44,9.133,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-05-01,May'24,2024,5,2,2024-Q2,FY2024-2025,38.976,42.412,26.953,25.702,-8.1,-3.436,44.61,12.023,51.65,13.274,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-06-01,Jun'24,2024,6,2,2024-Q2,FY2024-2025,52.968,38.976,37.138,22.908,35.9,13.992,42.62,15.83,131.22,30.06,6,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-07-01,Jul'24,2024,7,3,2024-Q3,FY2024-2025,41.837,52.968,42.412,24.717,-21.01,-11.131,-1.36,-0.575,69.26,17.12,7,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-08-01,Aug'24,2024,8,3,2024-Q3,FY2024-2025,41.851,41.837,38.976,26.908,0.03,0.014,7.38,2.875,55.53,14.943,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-09-01,Sep'24,2024,9,3,2024-Q3,FY2024-2025,39.886,41.851,52.968,26.498,-4.7,-1.965,-24.7,-13.082,50.52,13.388,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-10-01,Oct'24,2024,10,4,2024-Q4,FY2024-2025,35.259,39.886,41.837,29.243,-11.6,-4.627,-15.72,-6.578,20.57,6.016,8,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-11-01,Nov'24,2024,11,4,2024-Q4,FY2024-2025,30.434,35.259,41.851,23.797,-13.68,-4.825,-27.28,-11.417,27.89,6.637,7,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2024-12-01,Dec'24,2024,12,4,2024-Q4,FY2024-2025,31.156,30.434,39.886,24.222,2.37,0.722,-21.89,-8.73,28.63,6.934,9,excel_previous
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2025-01-01,Jan'25,2025,1,1,2025-Q1,FY2024-2025,31.046,31.156,35.259,29.567,-0.35,-0.11,-11.95,-4.213,5.0,1.479,9,excel_current
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2025-02-01,Feb'25,2025,2,1,2025-Q1,FY2024-2025,29.307,31.046,30.434,26.953,-5.6,-1.739,-3.7,-1.127,8.73,2.354,8,excel_current
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2025-03-01,Mar'25,2025,3,1,2025-Q1,FY2024-2025,34.845,29.307,31.156,37.138,18.9,5.538,11.84,3.689,-6.17,-2.293,6,excel_current
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2025-04-01,Apr'25,2025,4,2,2025-Q2,FY2025-2026,35.22,34.845,31.046,42.412,1.08,0.375,13.44,4.174,-16.96,-7.192,6,excel_current
JAGRAN.COM,JAGRAN.COM,False,Jagran New Media,Hindi,2025-05-01,May'25,2025,5,2,2025-Q2,FY2025-2026,32.928,35.22,29.307,38.976,-6.51,-2.292,12.36,3.621,-15.52,-6.048,6,excel_current
